bayesData,,,,,,,,,,,,,,,,,,,,,,,,
data_id,ego_speed,ego_angle,ego_lane,rel_f0,rel_b0,rel_f1,is_safe_f0,is_safe_f1,is_safe_b0,f0_speed,f0_acc,f0_lane,f0_intension,b0_speed,b0_acc,b0_lane,b0_intension,f1_speed,f1_acc,f1_lane,f1_intension,weather,decision_speed,decision_angle
114,mid,right,right,mid,mid,mid,safe,safe,safe,low,keep,right,straight,mid,keep,left,straight,mid,keep,left,straight,Rain,dec,straight
114,mid,left,right,mid,mid,mid,safe,safe,safe,low,keep,right,straight,mid,keep,left,straight,mid,dec,left,straight,Rain,dec,straight
114,mid,left,right,mid,mid,mid,safe,safe,safe,low,dec,right,straight,mid,keep,left,straight,mid,dec,left,straight,Rain,dec,straight
114,mid,left,right,mid,mid,mid,safe,safe,safe,low,dec,right,right,mid,keep,left,right,mid,keep,left,left,Rain,dec,left
114,mid,left,right,mid,mid,mid,safe,safe,safe,low,keep,right,right,mid,keep,left,right,mid,dec,left,left,Rain,dec,left
114,mid,left,right,mid,mid,mid,safe,safe,safe,low,keep,right,right,mid,keep,left,right,mid,dec,left,left,Rain,dec,left
114,mid,left,right,mid,mid,mid,safe,safe,safe,low,keep,right,right,mid,keep,left,right,mid,keep,left,left,Rain,dec,left
114,mid,left,right,mid,mid,mid,safe,safe,safe,low,dec,right,right,mid,keep,left,right,mid,dec,left,left,Rain,dec,left
114,mid,left,right,mid,mid,mid,safe,safe,safe,low,keep,right,right,mid,keep,left,right,mid,keep,left,left,Rain,dec,left
114,stop,straight,right,mid,mid,mid,safe,safe,unsafe,stop,keep,right,right,stop,keep,left,right,stop,keep,left,right,Rain,keep,right
114,stop,straight,right,mid,mid,mid,safe,safe,unsafe,stop,keep,right,right,stop,keep,left,right,stop,keep,left,right,Rain,keep,right
114,low,straight,right,mid,mid,mid,safe,safe,unsafe,stop,acc,right,right,stop,keep,left,right,stop,acc,left,right,Rain,keep,right
114,low,straight,right,mid,mid,mid,safe,safe,unsafe,low,dec,right,right,low,acc,left,right,low,acc,left,right,Rain,keep,right
114,low,straight,right,mid,mid,mid,safe,safe,unsafe,low,dec,right,right,low,acc,left,right,low,acc,left,right,Rain,keep,right
114,low,straight,right,mid,mid,mid,safe,safe,unsafe,low,dec,right,right,low,keep,left,right,low,acc,left,right,Rain,keep,right
114,low,straight,right,mid,mid,mid,safe,safe,unsafe,low,dec,right,right,low,keep,left,right,low,acc,left,right,Rain,keep,right
114,low,straight,right,mid,mid,mid,safe,safe,unsafe,low,dec,right,right,low,keep,left,right,low,acc,left,right,Rain,keep,right
114,low,straight,right,mid,mid,mid,safe,safe,unsafe,low,dec,right,right,low,keep,left,right,low,acc,left,right,Rain,keep,right
114,low,straight,right,mid,mid,mid,safe,safe,unsafe,low,dec,right,right,low,keep,left,right,low,acc,left,right,Rain,keep,right
114,low,straight,right,mid,mid,mid,safe,safe,unsafe,low,keep,right,right,low,keep,left,right,low,acc,left,right,Rain,keep,right
114,low,straight,right,mid,mid,mid,safe,safe,unsafe,low,keep,right,right,low,keep,left,right,low,acc,left,right,Rain,keep,right
114,low,straight,right,mid,mid,mid,safe,safe,unsafe,low,keep,right,right,low,keep,left,right,low,keep,left,right,Rain,keep,right
114,low,straight,right,mid,mid,mid,safe,safe,unsafe,low,keep,right,right,low,keep,left,right,low,keep,left,right,Rain,keep,right
114,low,straight,right,mid,mid,mid,safe,safe,unsafe,low,keep,right,right,low,keep,left,right,low,keep,left,right,Rain,keep,right
114,low,straight,right,mid,mid,mid,safe,safe,unsafe,low,keep,right,right,low,keep,left,right,low,keep,left,right,Rain,keep,right
114,low,straight,right,mid,mid,mid,safe,safe,unsafe,low,keep,right,right,mid,keep,left,right,low,keep,left,right,Rain,keep,right
114,low,straight,right,mid,mid,mid,safe,safe,unsafe,low,keep,right,right,mid,keep,left,right,low,keep,left,right,Rain,keep,right
114,low,straight,right,mid,mid,mid,safe,safe,unsafe,low,keep,right,right,mid,keep,left,right,low,keep,left,right,Rain,keep,right
114,low,straight,right,mid,close,mid,safe,safe,unsafe,low,keep,right,right,mid,keep,left,right,low,keep,left,right,Rain,keep,right
114,low,straight,right,mid,close,mid,safe,safe,unsafe,low,dec,right,right,mid,keep,left,right,low,keep,left,right,Rain,keep,right
114,low,straight,right,mid,close,mid,safe,safe,unsafe,low,dec,right,right,mid,keep,left,right,low,keep,left,right,Rain,keep,right
114,low,straight,right,mid,close,mid,safe,safe,unsafe,low,dec,right,right,mid,keep,left,right,low,keep,left,right,Rain,keep,right
114,low,straight,right,mid,close,mid,safe,safe,unsafe,low,dec,right,right,mid,keep,left,right,low,keep,left,right,Rain,keep,right
114,low,straight,right,mid,close,mid,safe,safe,unsafe,low,dec,right,right,mid,keep,left,right,mid,keep,left,right,Rain,keep,right
114,low,straight,right,mid,close,mid,safe,safe,unsafe,low,dec,right,right,mid,keep,left,right,mid,keep,left,right,Rain,keep,right
114,low,straight,right,mid,close,mid,safe,safe,unsafe,low,dec,right,right,mid,keep,left,right,mid,keep,left,right,Rain,keep,right
114,low,straight,right,mid,close,mid,safe,safe,unsafe,low,dec,right,right,mid,keep,left,right,mid,keep,left,right,Rain,keep,right
114,low,straight,right,mid,close,mid,safe,safe,unsafe,low,dec,right,right,mid,keep,left,right,mid,keep,left,right,Rain,keep,right
114,low,straight,right,mid,close,mid,safe,safe,unsafe,low,keep,right,right,mid,keep,left,right,mid,keep,left,right,Rain,keep,right
114,low,straight,right,mid,close,mid,safe,safe,unsafe,low,keep,right,right,mid,keep,left,right,mid,keep,left,right,Rain,keep,right
114,low,straight,right,mid,close,mid,safe,safe,unsafe,low,keep,right,right,mid,keep,left,right,mid,keep,left,right,Rain,keep,right
114,low,straight,right,mid,close,mid,safe,safe,unsafe,low,keep,right,right,mid,keep,left,right,mid,keep,left,right,Rain,keep,right
114,low,straight,right,mid,close,mid,safe,safe,unsafe,low,keep,right,right,mid,keep,left,right,mid,keep,left,right,Rain,keep,right
114,low,straight,right,mid,close,mid,safe,safe,unsafe,low,keep,right,right,mid,keep,left,right,mid,keep,left,right,Rain,keep,right
114,low,straight,right,mid,close,mid,safe,safe,unsafe,low,keep,right,right,mid,keep,left,right,mid,keep,left,right,Rain,keep,right
114,low,straight,right,mid,close,mid,safe,safe,unsafe,low,keep,right,right,mid,keep,left,right,mid,keep,left,right,Rain,keep,right
114,low,straight,right,mid,close,mid,safe,safe,unsafe,low,keep,right,right,mid,keep,left,right,mid,keep,left,right,Rain,keep,right
114,low,straight,right,mid,close,mid,safe,safe,unsafe,low,dec,right,right,mid,keep,left,right,mid,keep,left,right,Rain,keep,right
114,low,straight,right,mid,close,mid,safe,safe,unsafe,low,dec,right,right,mid,keep,left,right,mid,keep,left,right,Rain,keep,right
114,low,left,right,mid,close,mid,safe,safe,unsafe,low,dec,right,right,mid,keep,left,right,mid,keep,left,right,Rain,keep,right
114,low,left,right,mid,close,mid,safe,safe,unsafe,low,dec,right,right,mid,keep,left,right,mid,keep,left,right,Rain,keep,right
114,low,left,right,mid,close,mid,safe,safe,unsafe,low,dec,right,right,mid,keep,left,right,mid,keep,left,right,Rain,keep,right
114,low,left,right,mid,close,mid,unsafe,safe,unsafe,low,dec,right,right,mid,keep,left,right,mid,keep,left,right,Rain,keep,right
114,low,left,right,mid,close,mid,unsafe,safe,unsafe,low,dec,right,right,mid,keep,left,right,mid,keep,left,straight,Rain,keep,right
114,low,left,right,mid,close,mid,unsafe,safe,unsafe,low,dec,right,right,mid,keep,left,right,mid,keep,left,straight,Rain,keep,right
114,low,left,right,mid,close,mid,unsafe,safe,unsafe,low,dec,right,right,mid,keep,left,right,mid,keep,left,straight,Rain,keep,right
114,low,left,right,mid,close,mid,unsafe,safe,unsafe,low,keep,right,right,mid,keep,left,right,mid,keep,left,straight,Rain,keep,right
114,low,left,right,mid,close,mid,unsafe,safe,unsafe,low,keep,right,right,mid,keep,left,right,mid,keep,left,straight,Rain,keep,right
114,mid,left,right,mid,close,mid,unsafe,safe,unsafe,low,keep,right,right,mid,keep,left,right,mid,keep,left,straight,Rain,keep,right
114,mid,left,right,mid,close,mid,unsafe,safe,unsafe,low,keep,right,right,mid,keep,left,right,mid,keep,left,straight,Rain,keep,right
114,mid,left,right,mid,close,mid,unsafe,safe,unsafe,low,keep,right,right,mid,keep,left,right,mid,keep,left,straight,Rain,keep,right
114,mid,left,right,mid,close,mid,unsafe,safe,unsafe,low,keep,right,right,mid,keep,left,right,mid,keep,left,straight,Rain,keep,right
114,mid,left,right,mid,close,mid,unsafe,safe,unsafe,low,keep,right,right,mid,keep,left,right,mid,keep,left,straight,Rain,keep,right
114,mid,left,right,mid,close,mid,unsafe,safe,unsafe,low,keep,right,right,mid,keep,left,right,mid,dec,left,straight,Rain,keep,right
114,mid,left,right,mid,close,mid,unsafe,safe,unsafe,low,keep,right,right,mid,keep,left,right,mid,dec,left,straight,Rain,keep,right
114,mid,left,right,mid,close,mid,unsafe,safe,unsafe,low,dec,right,right,mid,keep,left,right,mid,keep,left,straight,Rain,keep,right
114,mid,left,right,mid,close,mid,unsafe,safe,unsafe,low,dec,right,right,mid,keep,left,right,mid,keep,left,straight,Rain,keep,right
114,mid,left,right,close,close,mid,unsafe,safe,unsafe,low,keep,right,right,mid,keep,left,right,mid,keep,left,straight,Rain,keep,right
114,mid,left,left,close,close,mid,unsafe,safe,unsafe,low,keep,right,right,mid,dec,left,right,mid,keep,left,straight,Rain,keep,right
114,mid,left,left,close,close,mid,unsafe,safe,unsafe,low,keep,right,right,mid,dec,left,right,mid,keep,left,straight,Rain,keep,right
114,mid,left,left,close,close,mid,unsafe,safe,unsafe,low,keep,right,right,low,dec,left,right,mid,keep,left,straight,Rain,keep,right
114,mid,left,left,close,close,mid,unsafe,safe,unsafe,low,keep,right,right,low,dec,left,right,mid,keep,left,straight,Rain,keep,right
114,mid,left,left,close,close,mid,unsafe,safe,unsafe,low,keep,right,right,low,dec,left,right,mid,keep,left,straight,Rain,keep,right
114,mid,left,left,close,close,mid,unsafe,safe,unsafe,low,keep,right,right,low,dec,left,right,mid,keep,left,straight,Rain,keep,right
114,mid,left,left,close,close,mid,unsafe,safe,unsafe,low,keep,right,right,low,dec,left,right,mid,keep,left,straight,Rain,keep,right
114,mid,left,left,close,close,mid,unsafe,safe,unsafe,low,keep,right,right,low,dec,left,right,mid,dec,left,straight,Rain,keep,right
114,mid,left,left,close,close,mid,unsafe,safe,unsafe,low,keep,right,right,low,dec,left,right,mid,dec,left,straight,Rain,keep,right
114,mid,left,left,close,close,mid,unsafe,safe,unsafe,low,dec,right,right,low,dec,left,right,mid,dec,left,straight,Rain,keep,right
114,mid,left,left,close,close,mid,unsafe,safe,unsafe,low,dec,right,right,stop,keep,left,right,mid,dec,left,straight,Rain,keep,right
114,mid,left,left,close,mid,mid,unsafe,safe,unsafe,low,dec,right,right,stop,dec,left,right,mid,dec,left,straight,Rain,keep,right
114,mid,left,left,close,mid,mid,unsafe,safe,unsafe,low,dec,right,right,stop,dec,left,right,mid,dec,left,straight,Rain,keep,right
114,mid,left,left,close,mid,mid,unsafe,safe,unsafe,low,dec,right,right,stop,dec,left,right,mid,dec,left,straight,Rain,keep,right
114,mid,left,left,close,mid,mid,unsafe,safe,unsafe,low,dec,right,right,stop,dec,left,right,mid,dec,left,straight,Rain,keep,right
114,mid,left,left,close,mid,mid,unsafe,safe,unsafe,low,dec,right,right,stop,dec,left,right,mid,dec,left,straight,Rain,keep,right
114,mid,left,left,close,mid,mid,unsafe,safe,unsafe,low,dec,right,right,stop,dec,left,right,mid,keep,left,straight,Rain,keep,right
114,mid,left,left,close,mid,mid,unsafe,safe,unsafe,low,dec,right,right,stop,dec,left,right,mid,keep,left,straight,Rain,keep,right
114,mid,left,left,close,mid,mid,unsafe,safe,unsafe,low,keep,right,right,stop,dec,left,right,mid,keep,left,straight,Rain,keep,straight
114,mid,left,left,close,mid,mid,unsafe,safe,safe,low,keep,right,right,stop,dec,left,right,mid,keep,left,straight,Rain,keep,straight
114,mid,left,left,close,mid,mid,unsafe,safe,safe,low,keep,right,right,stop,keep,left,right,mid,keep,left,straight,Rain,keep,straight
114,mid,left,left,close,mid,mid,unsafe,safe,safe,low,keep,right,right,stop,acc,left,right,mid,keep,left,straight,Rain,keep,straight
114,mid,left,left,close,mid,mid,unsafe,safe,safe,low,keep,right,right,low,acc,left,right,mid,keep,left,straight,Rain,keep,straight
114,mid,left,left,close,mid,mid,unsafe,safe,safe,low,keep,right,right,low,acc,left,right,mid,keep,left,straight,Rain,keep,straight
114,mid,left,left,close,mid,mid,unsafe,safe,safe,low,keep,right,right,low,acc,left,right,mid,keep,left,straight,Rain,keep,straight
114,mid,left,left,close,mid,mid,unsafe,safe,safe,low,keep,right,right,low,acc,left,right,mid,dec,left,straight,Rain,keep,straight
114,mid,left,left,close,mid,mid,unsafe,safe,safe,low,keep,right,right,low,acc,left,right,mid,dec,left,straight,Rain,keep,straight
114,mid,left,left,close,mid,mid,unsafe,safe,safe,low,dec,right,right,low,acc,left,right,mid,dec,left,straight,Rain,keep,straight
114,mid,left,left,close,mid,mid,unsafe,safe,safe,low,dec,right,right,low,acc,left,right,mid,dec,left,straight,Rain,keep,straight
114,mid,left,left,close,mid,mid,unsafe,safe,safe,low,dec,right,right,low,acc,left,right,mid,dec,left,straight,Rain,keep,straight
114,mid,left,left,close,mid,mid,unsafe,safe,safe,low,dec,right,right,low,acc,left,right,mid,dec,left,straight,Rain,keep,straight
114,mid,left,left,close,mid,mid,unsafe,safe,safe,low,dec,right,right,low,acc,left,right,mid,dec,left,straight,Rain,keep,straight
114,mid,left,left,close,mid,mid,unsafe,safe,safe,low,dec,right,right,low,acc,left,right,mid,dec,left,straight,Rain,keep,straight
114,mid,left,left,close,mid,mid,unsafe,safe,safe,low,dec,right,right,low,acc,left,right,mid,dec,left,straight,Rain,keep,straight
114,mid,left,left,close,mid,mid,unsafe,safe,safe,low,dec,right,right,low,acc,left,right,mid,dec,left,straight,Rain,keep,straight
114,mid,left,left,close,mid,mid,unsafe,safe,safe,low,dec,right,right,low,acc,left,right,mid,keep,left,straight,Rain,keep,straight
114,mid,left,left,close,mid,mid,unsafe,safe,safe,low,dec,right,right,low,acc,left,right,mid,keep,left,straight,Rain,keep,straight
114,mid,left,left,close,mid,mid,unsafe,safe,safe,low,keep,right,right,low,acc,left,right,mid,keep,left,straight,Rain,keep,straight
114,mid,left,left,close,mid,mid,unsafe,safe,safe,low,keep,right,right,low,acc,left,right,mid,keep,left,straight,Rain,keep,straight
114,mid,left,left,close,mid,mid,unsafe,safe,safe,low,keep,right,right,low,acc,left,right,mid,keep,left,straight,Rain,keep,straight
114,mid,left,left,close,mid,mid,unsafe,safe,safe,low,keep,right,right,low,acc,left,right,mid,dec,left,straight,Rain,keep,straight
114,mid,left,left,close,mid,mid,unsafe,safe,safe,low,keep,right,right,low,keep,left,right,mid,keep,left,straight,Rain,keep,straight
114,mid,left,left,close,mid,mid,unsafe,safe,safe,low,keep,right,right,low,keep,left,right,mid,dec,left,straight,Rain,keep,straight
114,mid,left,left,close,mid,mid,unsafe,safe,safe,low,keep,right,right,low,keep,left,right,mid,keep,left,straight,Rain,keep,straight
114,mid,left,left,close,mid,mid,unsafe,safe,safe,low,dec,right,right,low,keep,left,right,mid,keep,left,straight,Rain,keep,straight
114,mid,left,left,close,mid,mid,unsafe,safe,safe,low,dec,right,right,low,keep,left,right,mid,dec,left,straight,Rain,keep,straight
114,mid,right,left,mid,mid,mid,unsafe,safe,safe,low,keep,right,right,mid,keep,left,right,mid,dec,left,straight,Rain,keep,straight
114,mid,right,left,mid,mid,mid,unsafe,safe,safe,low,dec,right,right,mid,keep,left,right,mid,keep,left,straight,Rain,keep,straight
114,mid,right,left,mid,mid,mid,unsafe,safe,safe,low,dec,right,right,mid,keep,left,right,mid,keep,left,straight,Rain,keep,straight
114,mid,right,left,mid,mid,mid,unsafe,safe,safe,low,keep,right,right,mid,keep,left,right,mid,dec,left,straight,Rain,keep,straight
114,mid,right,left,mid,mid,mid,unsafe,safe,safe,low,keep,right,right,mid,keep,left,right,mid,keep,left,straight,Rain,keep,straight
114,mid,right,left,mid,mid,mid,unsafe,safe,safe,low,dec,right,right,mid,keep,left,right,mid,keep,left,straight,Rain,keep,straight
114,mid,right,left,mid,mid,mid,unsafe,safe,safe,low,dec,right,straight,mid,keep,left,straight,mid,keep,left,straight,Rain,keep,straight
114,mid,right,left,mid,mid,mid,unsafe,safe,safe,low,keep,right,straight,mid,keep,left,straight,mid,dec,left,straight,Rain,keep,straight
114,mid,right,left,mid,mid,mid,safe,safe,safe,low,keep,right,straight,mid,keep,left,straight,mid,keep,left,straight,Rain,keep,straight
114,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,straight,mid,keep,left,straight,mid,keep,left,straight,Rain,keep,straight
114,mid,right,left,mid,mid,mid,safe,safe,safe,low,keep,right,straight,mid,keep,left,straight,mid,dec,left,straight,Rain,keep,straight
114,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,straight,mid,keep,left,straight,mid,dec,left,straight,Rain,keep,straight
114,mid,right,left,mid,mid,mid,safe,safe,safe,low,keep,right,straight,mid,keep,left,straight,mid,keep,left,straight,Rain,keep,straight
114,mid,right,left,mid,mid,mid,safe,safe,safe,low,keep,right,straight,mid,keep,left,straight,mid,keep,left,straight,Rain,keep,straight
114,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,straight,mid,keep,left,straight,mid,dec,left,straight,Rain,keep,straight
114,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,straight,mid,keep,left,straight,mid,dec,left,straight,Rain,keep,straight
114,mid,right,left,mid,mid,mid,safe,safe,safe,low,keep,right,straight,mid,keep,left,straight,mid,keep,left,straight,Rain,keep,straight
114,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,straight,mid,keep,left,straight,mid,keep,left,straight,Rain,keep,straight
114,mid,right,left,mid,mid,mid,safe,safe,safe,low,keep,right,straight,mid,keep,left,straight,mid,dec,left,straight,Rain,keep,straight
114,mid,right,left,mid,mid,mid,safe,safe,safe,low,keep,right,straight,mid,keep,left,straight,mid,dec,left,straight,Rain,keep,straight
114,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,straight,mid,keep,left,straight,mid,keep,left,straight,Rain,keep,straight
114,mid,right,left,mid,mid,mid,safe,safe,safe,low,dec,right,straight,mid,keep,left,straight,mid,keep,left,straight,Rain,keep,straight
114,mid,right,right,mid,mid,mid,safe,safe,safe,low,keep,right,straight,mid,keep,left,straight,mid,keep,left,straight,Rain,keep,straight
114,mid,right,right,mid,mid,mid,safe,safe,safe,low,dec,right,straight,mid,keep,left,straight,mid,dec,left,straight,Rain,keep,straight
114,mid,right,right,mid,mid,mid,safe,safe,safe,low,keep,right,straight,mid,keep,left,straight,mid,keep,left,straight,Rain,keep,straight
114,mid,right,right,mid,mid,mid,safe,safe,safe,low,dec,right,straight,mid,keep,left,straight,mid,dec,left,straight,Rain,keep,straight
114,mid,right,right,mid,mid,mid,safe,safe,safe,low,keep,right,straight,mid,keep,left,straight,mid,dec,left,straight,Rain,keep,straight
114,mid,straight,right,mid,mid,mid,safe,safe,safe,low,dec,right,straight,mid,keep,left,straight,mid,keep,left,straight,Rain,keep,straight
114,mid,straight,right,mid,mid,mid,safe,safe,safe,low,dec,right,straight,mid,keep,left,straight,mid,keep,left,straight,Rain,keep,straight
114,mid,left,right,mid,mid,mid,safe,safe,safe,low,keep,right,straight,mid,keep,left,straight,mid,dec,left,straight,Rain,keep,straight
114,mid,left,right,mid,mid,mid,safe,safe,safe,low,dec,right,straight,mid,keep,left,straight,mid,keep,left,straight,Rain,keep,straight
114,mid,left,right,mid,mid,mid,safe,safe,safe,low,dec,right,straight,mid,keep,left,straight,mid,keep,left,straight,Rain,keep,straight
114,mid,left,right,mid,mid,mid,safe,safe,safe,low,dec,right,straight,mid,keep,left,straight,mid,keep,left,straight,Rain,keep,straight
114,mid,left,right,mid,mid,mid,safe,safe,safe,low,dec,right,right,mid,keep,left,right,mid,keep,left,left,Rain,keep,left
114,mid,left,right,mid,mid,mid,safe,safe,safe,low,dec,right,right,mid,keep,left,right,mid,dec,left,left,Rain,keep,left
114,mid,left,right,mid,mid,mid,safe,safe,safe,low,dec,right,right,mid,keep,left,right,mid,keep,left,left,Rain,keep,left
114,mid,left,right,mid,mid,mid,safe,safe,safe,low,keep,right,right,mid,keep,left,right,mid,keep,left,left,Rain,keep,left
114,mid,left,right,mid,mid,mid,safe,safe,safe,low,keep,right,right,mid,keep,left,right,mid,keep,left,left,Rain,keep,left
114,mid,left,right,mid,mid,mid,safe,safe,safe,low,dec,right,right,mid,keep,left,right,mid,dec,left,left,Rain,keep,left
114,mid,left,right,mid,mid,mid,safe,safe,safe,low,keep,right,right,mid,keep,left,right,mid,keep,left,left,Rain,keep,left
114,mid,left,right,mid,mid,mid,safe,safe,safe,low,keep,right,right,mid,keep,left,right,mid,keep,left,left,Rain,keep,left
114,mid,left,right,mid,mid,mid,safe,safe,safe,low,dec,right,right,mid,keep,left,right,mid,dec,left,left,Rain,keep,left
114,mid,left,right,mid,mid,mid,safe,safe,safe,low,keep,right,right,mid,keep,left,right,mid,keep,left,left,Rain,keep,left
115,low,right,right,mid,mid,mid,unsafe,safe,unsafe,stop,acc,right,right,stop,dec,left,right,stop,keep,left,left,Clear,acc,left
115,low,right,right,mid,mid,mid,unsafe,safe,unsafe,low,acc,right,right,stop,dec,left,right,stop,keep,left,left,Clear,acc,left
115,low,right,right,mid,mid,mid,unsafe,safe,unsafe,low,acc,right,right,stop,dec,left,right,stop,dec,left,left,Clear,acc,left
115,low,right,right,mid,mid,mid,unsafe,safe,unsafe,low,acc,right,right,stop,dec,left,right,stop,dec,left,left,Clear,acc,left
115,low,right,right,mid,mid,mid,unsafe,safe,unsafe,low,acc,right,right,stop,dec,left,right,stop,keep,left,left,Clear,acc,left
115,low,right,right,mid,mid,mid,unsafe,safe,unsafe,low,acc,right,right,stop,dec,left,right,stop,keep,left,left,Clear,acc,left
115,low,right,right,mid,mid,mid,unsafe,safe,unsafe,low,acc,right,right,stop,dec,left,right,stop,dec,left,left,Clear,acc,left
115,low,right,right,mid,mid,mid,unsafe,safe,unsafe,low,acc,right,right,stop,dec,left,right,stop,dec,left,left,Clear,acc,left
115,low,right,right,mid,mid,mid,unsafe,safe,unsafe,low,acc,right,right,stop,dec,left,right,stop,keep,left,left,Clear,acc,left
115,low,right,right,mid,mid,mid,unsafe,safe,unsafe,low,acc,right,right,stop,keep,left,right,stop,dec,left,left,Clear,acc,left
115,low,right,right,mid,mid,mid,unsafe,safe,unsafe,low,acc,right,right,stop,keep,left,right,stop,dec,left,left,Clear,acc,left
115,low,right,right,mid,mid,mid,unsafe,safe,unsafe,low,acc,right,right,stop,keep,left,right,stop,keep,left,left,Clear,acc,left
115,low,right,right,mid,mid,mid,unsafe,safe,unsafe,low,acc,right,right,stop,keep,left,right,stop,keep,left,left,Clear,acc,left
115,low,right,right,mid,mid,mid,unsafe,safe,unsafe,low,acc,right,right,stop,keep,left,right,stop,dec,left,left,Clear,acc,left
115,low,right,right,mid,mid,mid,unsafe,safe,unsafe,low,acc,right,right,stop,keep,left,right,stop,keep,left,left,Clear,acc,left
115,low,right,right,mid,mid,mid,unsafe,safe,unsafe,low,keep,right,right,stop,keep,left,right,stop,dec,left,left,Clear,acc,left
115,low,right,right,mid,mid,mid,unsafe,safe,unsafe,low,dec,right,right,stop,keep,left,right,stop,keep,left,left,Clear,acc,left
115,low,right,right,mid,mid,mid,unsafe,safe,unsafe,low,dec,right,right,stop,keep,left,right,stop,keep,left,left,Clear,acc,left
115,mid,left,left,close,mid,mid,unsafe,safe,safe,low,dec,right,right,mid,keep,left,right,mid,dec,left,straight,Clear,acc,right
115,mid,left,left,close,mid,mid,unsafe,safe,safe,low,dec,right,right,mid,keep,left,right,mid,dec,left,straight,Clear,acc,right
115,mid,left,left,close,mid,mid,unsafe,safe,safe,low,dec,right,right,mid,dec,left,right,mid,dec,left,straight,Clear,dec,right
115,mid,left,left,close,mid,mid,unsafe,safe,safe,low,dec,right,right,mid,dec,left,right,mid,dec,left,straight,Clear,dec,right
115,mid,left,left,close,mid,mid,unsafe,safe,safe,low,dec,right,right,mid,dec,left,right,mid,dec,left,straight,Clear,dec,right
115,mid,left,left,close,mid,mid,unsafe,safe,safe,low,dec,right,right,mid,keep,left,right,mid,dec,left,straight,Clear,dec,right
115,mid,right,left,close,mid,mid,unsafe,safe,safe,stop,keep,right,right,mid,dec,left,right,mid,keep,left,straight,Clear,dec,straight
115,mid,right,left,mid,mid,mid,unsafe,safe,safe,stop,keep,right,right,mid,dec,left,right,mid,dec,left,straight,Clear,dec,straight
115,mid,right,left,mid,mid,mid,safe,safe,safe,low,keep,right,right,low,keep,left,right,mid,dec,left,straight,Clear,dec,straight
115,mid,right,left,mid,mid,mid,safe,safe,safe,low,keep,right,right,low,keep,left,right,mid,keep,left,straight,Clear,dec,straight
115,mid,right,left,mid,mid,mid,safe,safe,safe,low,keep,right,straight,low,keep,left,straight,mid,keep,left,right,Clear,dec,straight
115,mid,right,left,mid,mid,mid,safe,safe,safe,low,keep,right,straight,low,keep,left,straight,mid,dec,left,right,Clear,dec,straight
115,mid,right,left,mid,mid,mid,safe,safe,safe,low,keep,right,straight,low,keep,left,straight,mid,dec,left,right,Clear,dec,straight
115,mid,right,left,mid,mid,mid,safe,safe,safe,low,keep,right,straight,low,keep,left,straight,mid,dec,left,right,Clear,dec,straight
115,mid,right,left,mid,mid,mid,safe,safe,safe,low,keep,right,straight,low,keep,left,straight,mid,dec,left,right,Clear,dec,straight
115,mid,left,left,mid,mid,mid,safe,safe,safe,low,acc,right,straight,low,acc,left,straight,mid,keep,left,right,Clear,dec,straight
115,mid,left,left,mid,mid,mid,safe,safe,safe,low,acc,right,straight,low,acc,left,straight,mid,dec,left,right,Clear,dec,straight
115,mid,left,left,mid,mid,mid,safe,safe,safe,low,acc,right,straight,low,acc,left,straight,mid,dec,left,right,Clear,dec,straight
115,mid,left,left,mid,mid,mid,safe,safe,safe,low,dec,right,straight,low,dec,left,straight,mid,dec,left,right,Clear,dec,straight
115,mid,left,left,mid,mid,mid,safe,safe,safe,low,keep,right,straight,low,keep,left,straight,mid,dec,left,right,Clear,dec,straight
115,mid,left,left,mid,mid,mid,safe,safe,safe,low,keep,right,straight,low,keep,left,straight,mid,dec,left,right,Clear,dec,straight
115,mid,left,left,mid,mid,mid,safe,safe,safe,low,keep,right,straight,low,keep,left,straight,mid,dec,left,right,Clear,dec,straight
115,mid,left,left,mid,mid,mid,safe,safe,safe,low,keep,right,straight,low,keep,left,straight,mid,keep,left,right,Clear,dec,straight
115,mid,left,left,mid,mid,mid,safe,safe,safe,low,keep,right,straight,low,keep,left,straight,mid,keep,left,right,Clear,dec,straight
115,mid,left,left,mid,mid,mid,safe,safe,safe,low,keep,right,straight,low,keep,left,straight,mid,keep,left,right,Clear,dec,straight
115,mid,left,left,mid,mid,mid,safe,safe,safe,low,keep,right,straight,low,keep,left,straight,mid,keep,left,right,Clear,dec,straight
115,mid,left,left,mid,mid,mid,safe,safe,safe,low,keep,right,straight,low,keep,left,straight,mid,keep,left,right,Clear,dec,straight
115,mid,left,left,mid,mid,mid,safe,safe,safe,low,keep,right,straight,low,keep,left,straight,mid,keep,left,right,Clear,dec,straight
115,mid,left,left,mid,mid,mid,safe,safe,safe,low,keep,right,straight,low,keep,left,straight,mid,keep,left,right,Clear,dec,straight
115,mid,left,left,mid,mid,mid,safe,safe,safe,low,dec,right,straight,low,dec,left,straight,mid,keep,left,right,Clear,dec,straight
